CustomerID	Recency	Frequency	Monetary	R	F	M	RFM_Score	Segment
17991	226	2	93.35000000000001	1	2	1	121	hibernating
12840	144	6	2714.27	2	4	5	245	at risk
13242	113	3	270.4	2	3	2	232	at risk
17702	31	5	1807.87	4	4	4	444	loyal customers
12620	15	3	1339.4099999999999	4	3	4	434	potential loyalists
17252	117	2	353.8599999999999	2	2	2	222	hibernating
18009	236	2	252.24000000000004	1	2	2	122	hibernating
13101	235	1	101.18999999999998	1	1	1	111	hibernating
15768	116	4	581.8299999999999	2	4	3	243	at risk
17715	201	1	326.4	1	1	2	112	hibernating
13395	186	1	307.72	1	1	2	112	hibernating
16966	9	10	2148.47	5	5	5	555	champions
15038	44	6	539.16	3	4	3	343	loyal customers
12871	85	2	380.64	2	2	2	222	hibernating
13752	125	6	1186.28	2	4	4	244	at risk
17972	242	1	136.04	1	1	1	111	hibernating
14149	213	3	259.43000000000006	1	3	2	132	at risk
18227	218	1	93.75	1	1	1	111	hibernating
13391	204	1	59.8	1	1	1	111	hibernating
14451	61	2	662.5899999999999	3	2	3	323	about to sleep
15108	142	5	1291.75	2	4	4	244	at risk
17828	9	9	1599.9700000000003	5	5	4	554	champions
12447	244	1	476.49	1	1	3	113	hibernating
17670	228	1	205.7	1	1	1	111	hibernating
17394	220	1	203.86999999999995	1	1	1	111	hibernating
15757	66	2	714.42	3	2	3	323	about to sleep
18232	82	5	582.47	2	4	3	243	at risk
16883	188	1	148.7	1	1	1	111	hibernating
15704	141	4	2293.62	2	4	5	245	at risk
16186	23	12	3684.26	4	5	5	455	loyal customers
13811	184	4	591.75	1	4	3	143	at risk
15955	25	15	3817.4300000000003	4	5	5	455	loyal customers
13682	188	1	59.5	1	1	1	111	hibernating
15743	17	4	784.4600000000002	4	4	3	443	loyal customers
17883	4	4	671.77	5	4	3	543	champions
17624	15	2	843.48	4	2	3	423	potential loyalists
16341	25	6	1959.3800000000003	4	4	4	444	loyal customers
14154	240	2	1345.62	1	2	4	124	hibernating
15135	234	2	127.14999999999998	1	2	1	121	hibernating
14323	115	4	574.26	2	4	3	243	at risk
14390	11	11	4374.719999999999	5	5	5	555	champions
13192	96	2	911.94	2	2	4	224	hibernating
16261	18	4	746.8300000000002	4	4	3	443	loyal customers
14111	15	5	688.6	4	4	3	443	loyal customers
16634	223	1	53.1	1	1	1	111	hibernating
13524	41	5	680.1800000000001	3	4	3	343	loyal customers
13642	216	1	354.7999999999999	1	1	2	112	hibernating
13404	2	2	252.48999999999998	5	2	2	522	potential loyalists
13658	10	7	2421.4700000000003	5	5	5	555	champions
16969	40	3	650.4099999999999	3	3	3	333	need attention
14262	9	8	2618.2299999999996	5	5	5	555	champions
18079	46	4	3651.970000000001	3	4	5	345	loyal customers
16146	158	3	734.13	2	3	3	233	at risk
15376	41	3	1233.3600000000001	3	3	4	334	need attention
15729	199	2	62.0	1	2	1	121	hibernating
16358	2	5	2024.9500000000007	5	4	5	545	champions
15754	51	4	455.66999999999996	3	4	2	342	loyal customers
15625	101	8	1504.5600000000004	2	5	4	254	can not loose
16007	48	4	1701.9400000000003	3	4	4	344	loyal customers
12695	8	4	582.1	5	4	3	543	champions
17263	209	1	63.440000000000005	1	1	1	111	hibernating
15462	95	3	234.60000000000002	2	3	2	232	at risk
17932	30	3	1331.5699999999997	4	3	4	434	potential loyalists
13555	74	4	4149.28	2	4	5	245	at risk
18204	72	4	1979.2999999999997	2	4	5	245	at risk
14542	186	1	103.25000000000001	1	1	1	111	hibernating
18236	30	6	882.24	4	4	3	443	loyal customers
15260	101	6	1360.27	2	4	4	244	at risk
14891	149	2	554.38	2	2	3	223	hibernating
13549	26	8	916.12	4	5	4	454	loyal customers
14931	5	6	964.6800000000001	5	4	4	544	champions
13213	57	6	1518.4299999999998	3	4	4	344	loyal customers
12942	132	2	425.14999999999986	2	2	2	222	hibernating
16275	197	1	559.8699999999999	1	1	3	113	hibernating
12473	30	9	2848.23	4	5	5	455	loyal customers
13741	72	4	666.33	2	4	3	243	at risk
17697	237	1	338.95000000000005	1	1	2	112	hibernating
14759	5	3	1625.97	5	3	4	534	potential loyalists
16637	33	5	1124.59	3	4	4	344	loyal customers
18129	244	1	112.55	1	1	1	111	hibernating
17109	30	8	869.6800000000001	4	5	3	453	loyal customers
13243	204	1	600.07	1	1	3	113	hibernating
12670	11	6	2986.1499999999996	5	4	5	545	champions
15737	15	12	1121.21	4	5	4	454	loyal customers
13510	2	5	1785.16	5	4	4	544	champions
16249	53	5	1800.0700000000002	3	4	4	344	loyal customers
17601	240	1	116.01	1	1	1	111	hibernating
17974	25	3	740.79	4	3	3	433	potential loyalists
13856	169	5	363.4	2	4	2	242	at risk
15717	235	1	150.3	1	1	1	111	hibernating
15952	34	4	806.5700000000002	3	4	3	343	loyal customers
14988	212	1	334.54	1	1	2	112	hibernating
15813	208	2	1303.91	1	2	4	124	hibernating
16880	31	7	1519.0800000000002	4	5	4	454	loyal customers
12639	239	1	486.1	1	1	3	113	hibernating
12815	148	2	1063.4599999999998	2	2	4	224	hibernating
14001	46	3	1729.0900000000001	3	3	4	334	need attention
17384	20	2	336.4	4	2	2	422	potential loyalists
12593	109	3	418.1	2	3	2	232	at risk
13258	12	3	698.5799999999999	5	3	3	533	potential loyalists
17169	51	4	816.88	3	4	3	343	loyal customers
15363	242	1	-7.95	1	1	1	111	hibernating
13735	25	8	2766.1800000000003	4	5	5	455	loyal customers
15594	16	6	1767.5299999999997	4	4	4	444	loyal customers
14271	226	1	112.32000000000002	1	1	1	111	hibernating
12749	4	8	3868.2000000000007	5	5	5	555	champions
14649	5	4	1417.2899999999995	5	4	4	544	champions
15128	61	8	1419.54	3	5	4	354	loyal customers
13950	12	5	728.56	5	4	3	543	champions
12808	37	2	354.25	3	2	2	322	about to sleep
13516	22	3	1389.4099999999999	4	3	4	434	potential loyalists
17217	235	1	113.5	1	1	1	111	hibernating
18120	215	1	111.14999999999999	1	1	1	111	hibernating
14287	9	4	151.23	5	4	1	541	champions
12457	59	12	1917.78	3	5	4	354	loyal customers
15027	31	6	1051.9499999999998	4	4	4	444	loyal customers
15552	218	1	90.12	1	1	1	111	hibernating
18040	20	2	357.20000000000005	4	2	2	422	potential loyalists
16942	13	10	1894.11	4	5	4	454	loyal customers
15891	227	1	524.52	1	1	3	113	hibernating
15582	25	3	682.9100000000001	4	3	3	433	potential loyalists
16628	30	6	2183.04	4	4	5	445	loyal customers
16813	9	10	1692.9799999999998	5	5	4	554	champions
15225	235	1	409.4000000000001	1	1	2	112	hibernating
14515	18	6	2102.09	4	4	5	445	loyal customers
17630	170	2	503.5999999999999	2	2	3	223	hibernating
12690	206	1	389.00999999999993	1	1	2	112	hibernating
12656	18	8	3982.7200000000003	4	5	5	455	loyal customers
16987	4	7	1625.05	5	5	4	554	champions
16463	22	7	1383.7	4	5	4	454	loyal customers
16484	174	3	379.4	1	3	2	132	at risk
15214	2	8	1661.44	5	5	4	554	champions
13643	32	3	519.44	4	3	3	433	potential loyalists
13692	25	5	1466.8700000000003	4	4	4	444	loyal customers
12394	64	2	1272.48	3	2	4	324	about to sleep
13712	247	1	228.83999999999997	1	1	1	111	hibernating
16654	142	4	367.57	2	4	2	242	at risk
13376	100	3	1019.76	2	3	4	234	at risk
15517	234	1	267.03000000000003	1	1	2	112	hibernating
15732	213	1	156.01999999999998	1	1	1	111	hibernating
15123	8	2	2199.3099999999995	5	2	5	525	potential loyalists
14342	22	6	607.7099999999999	4	4	3	443	loyal customers
15172	9	5	1624.0500000000002	5	4	4	544	champions
17671	16	5	889.8999999999999	4	4	3	443	loyal customers
15073	10	4	612.4300000000001	5	4	3	543	champions
13632	25	6	2117.02	4	4	5	445	loyal customers
17174	218	1	59.9	1	1	1	111	hibernating
13888	120	2	605.6300000000001	2	2	3	223	hibernating
15095	104	5	1364.7	2	4	4	244	at risk
16643	246	1	487.51	1	1	3	113	hibernating
14152	76	3	611.0899999999999	2	3	3	233	at risk
14888	208	1	369.2	1	1	2	112	hibernating
17423	46	4	663.6300000000001	3	4	3	343	loyal customers
13577	26	5	1658.3	4	4	4	444	loyal customers
18146	141	2	160.35000000000002	2	2	1	221	hibernating
14816	198	1	271.85	1	1	2	112	hibernating
15508	190	6	1000.27	1	4	4	144	at risk
12701	80	2	797.71	2	2	3	223	hibernating
16062	10	3	906.0600000000002	5	3	4	534	potential loyalists
16806	104	4	801.49	2	4	3	243	at risk
14240	31	2	890.3400000000003	4	2	3	423	potential loyalists
18220	220	2	297.78000000000003	1	2	2	122	hibernating
13657	11	2	382.14	5	2	2	522	potential loyalists
12426	195	1	582.7299999999999	1	1	3	113	hibernating
17058	82	3	1179.89	2	3	4	234	at risk
14512	188	2	275.28	1	2	2	122	hibernating
15187	2	18	4670.08	5	5	5	555	champions
14651	68	2	654.5999999999999	2	2	3	223	hibernating
16188	45	4	981.8599999999999	3	4	4	344	loyal customers
18213	237	1	232.48000000000002	1	1	2	112	hibernating
17955	199	4	557.3	1	4	3	143	at risk
15210	226	1	331.18	1	1	2	112	hibernating
16283	6	7	1531.5099999999998	5	5	4	554	champions
14647	202	1	243.21999999999994	1	1	2	112	hibernating
16113	184	1	161.38000000000002	1	1	1	111	hibernating
14449	19	3	696.8599999999999	4	3	3	433	potential loyalists
17589	61	4	2404.17	3	4	5	345	loyal customers
15912	179	2	264.62	1	2	2	122	hibernating
17597	214	1	2044.3700000000003	1	1	5	115	hibernating
14584	170	5	1029.26	2	4	4	244	at risk
12821	215	1	92.72	1	1	1	111	hibernating
15730	66	4	1108.38	3	4	4	344	loyal customers
15251	10	15	10327.110000000002	5	5	5	555	champions
15852	187	2	160.71	1	2	1	121	hibernating
13637	53	3	810.4999999999999	3	3	3	333	need attention
15238	30	5	1056.54	4	4	4	444	loyal customers
14339	235	4	289.90999999999997	1	4	2	142	at risk
14273	52	4	559.97	3	4	3	343	loyal customers
17582	237	1	175.27	1	1	1	111	hibernating
12622	233	1	180.09999999999997	1	1	1	111	hibernating
14873	211	1	519.68	1	1	3	113	hibernating
12982	240	2	377.2	1	2	2	122	hibernating
16227	220	2	308.32000000000005	1	2	2	122	hibernating
17578	191	2	124.73999999999998	1	2	1	121	hibernating
18221	23	6	1033.31	4	4	4	444	loyal customers
15434	9	6	997.4799999999999	5	4	4	544	champions
12506	233	1	73.50000000000003	1	1	1	111	hibernating
17360	18	3	585.79	4	3	3	433	potential loyalists
14489	208	1	463.38000000000005	1	1	3	113	hibernating
13962	22	2	169.55	4	2	1	421	potential loyalists
16172	96	5	1140.21	2	4	4	244	at risk
13450	27	6	2043.7199999999998	4	4	5	445	loyal customers
16055	221	1	134.8	1	1	1	111	hibernating
16258	46	5	5203.51	3	4	5	345	loyal customers
12717	152	3	980.98	2	3	4	234	at risk
17166	39	3	189.48999999999998	3	3	1	331	need attention
18080	19	2	1231.5	4	2	4	424	potential loyalists
15489	23	4	1090.0299999999997	4	4	4	444	loyal customers
13523	34	5	3188.4299999999994	3	4	5	345	loyal customers
14163	88	4	2445.91	2	4	5	245	at risk
17521	25	4	721.9599999999999	4	4	3	443	loyal customers
17906	248	1	72.9	1	1	1	111	hibernating
15109	241	2	463.75	1	2	3	123	hibernating
17278	242	1	246.04000000000008	1	1	2	112	hibernating
14834	18	8	1698.3500000000001	4	5	4	454	loyal customers
14000	207	2	633.71	1	2	3	123	hibernating
14338	159	4	554.2199999999999	2	4	3	243	at risk
16832	185	3	199.15	1	3	1	131	at risk
13136	51	10	2565.4799999999996	3	5	5	355	loyal customers
15453	2	7	1388.37	5	5	4	554	champions
13229	226	1	160.95	1	1	1	111	hibernating
14423	219	1	265.2	1	1	2	112	hibernating
12562	9	7	3781.74	5	5	5	555	champions
13731	220	2	610.5899999999999	1	2	3	123	hibernating
12770	211	1	1351.4499999999998	1	1	4	114	hibernating
16226	204	3	255.12	1	3	2	132	at risk
12354	233	1	1079.4	1	1	4	114	hibernating
14364	109	8	3717.3500000000004	2	5	5	255	can not loose
18073	115	13	3864.4400000000005	2	5	5	255	can not loose
18272	3	7	3064.7800000000007	5	5	5	555	champions
13737	201	1	339.59999999999997	1	1	2	112	hibernating
12449	23	4	4067.29	4	4	5	445	loyal customers
14551	19	2	186.23000000000002	4	2	1	421	potential loyalists
14397	1	23	2556.6799999999994	5	5	5	555	champions
16144	247	1	175.2	1	1	1	111	hibernating
17436	2	2	216.29999999999998	5	2	1	521	potential loyalists
13990	214	1	311.3	1	1	2	112	hibernating
13235	212	2	101.16999999999973	1	2	1	121	hibernating
17658	11	3	485.88	5	3	3	533	potential loyalists
14823	181	3	321.43	1	3	2	132	at risk
16117	190	1	232.21	1	1	2	112	hibernating
14628	92	2	671.96	2	2	3	223	hibernating
16006	212	1	101.39999999999999	1	1	1	111	hibernating
13831	17	5	1794.9899999999998	4	4	4	444	loyal customers
15143	226	1	259.45	1	1	2	112	hibernating
14311	226	2	229.70999999999998	1	2	1	121	hibernating
12493	166	3	416.79	2	3	2	232	at risk
14446	1	4	1039.58	5	4	4	544	champions
15117	15	6	1550.1299999999997	4	4	4	444	loyal customers
15258	169	2	623.1600000000001	2	2	3	223	hibernating
13531	206	1	178.35	1	1	1	111	hibernating
15882	199	2	145.04	1	2	1	121	hibernating
15925	195	1	207.15	1	1	1	111	hibernating
13466	101	2	297.95000000000005	2	2	2	222	hibernating
12802	184	2	412.5799999999999	1	2	2	122	hibernating
13484	242	1	313.79999999999995	1	1	2	112	hibernating
17501	221	2	288.6	1	2	2	122	hibernating
15405	190	1	349.1	1	1	2	112	hibernating
16209	89	5	2262.62	2	4	5	245	at risk
13989	66	2	1266.08	3	2	4	324	about to sleep
13223	201	2	163.20000000000002	1	2	1	121	hibernating
17574	243	1	185.64999999999998	1	1	1	111	hibernating
13719	16	5	1041.6799999999998	4	4	4	444	loyal customers
17187	227	1	203.95	1	1	1	111	hibernating
17926	134	2	397.29	2	2	2	222	hibernating
15265	152	2	1506.12	2	2	4	224	hibernating
13055	65	4	1201.9599999999998	3	4	4	344	loyal customers
14731	48	3	380.02	3	3	2	332	need attention
15530	22	4	1502.35	4	4	4	444	loyal customers
17142	240	1	579.0	1	1	3	113	hibernating
14522	25	4	974.54	4	4	4	444	loyal customers
17429	121	4	512.1200000000001	2	4	3	243	at risk
14924	246	1	310.05	1	1	2	112	hibernating
12463	47	7	1303.63	3	5	4	354	loyal customers
15865	41	3	895.1299999999999	3	3	3	333	need attention
12360	53	3	2662.06	3	3	5	335	need attention
17455	204	1	131.7	1	1	1	111	hibernating
12517	29	6	2464.8900000000003	4	4	5	445	loyal customers
14622	185	1	320.58	1	1	2	112	hibernating
16617	236	1	151.85000000000002	1	1	1	111	hibernating
12406	23	3	3280.7500000000005	4	3	5	435	potential loyalists
16623	246	1	129.45	1	1	1	111	hibernating
14682	188	2	52.0	1	2	1	121	hibernating
16418	45	3	675.27	3	3	3	333	need attention
15734	115	2	1339.4500000000003	2	2	4	224	hibernating
15630	46	3	1180.4	3	3	4	334	need attention
15800	108	2	699.0799999999999	2	2	3	223	hibernating
17572	72	3	155.95	2	3	1	231	at risk
14145	47	5	3148.2	3	4	5	345	loyal customers
13062	192	1	346.98	1	1	2	112	hibernating
18135	30	5	681.9100000000001	4	4	3	443	loyal customers
17746	235	2	98.80000000000001	1	2	1	121	hibernating
16965	227	1	201.19	1	1	1	111	hibernating
17720	27	3	1093.9399999999998	4	3	4	434	potential loyalists
15349	159	2	473.8099999999999	2	2	3	223	hibernating
14958	148	3	499.67999999999995	2	3	3	233	at risk
15935	240	2	416.86	1	2	2	122	hibernating
13365	9	3	2191.22	5	3	5	535	potential loyalists
13052	213	1	348.15000000000003	1	1	2	112	hibernating
17047	86	3	1100.8999999999999	2	3	4	234	at risk
17160	32	6	3518.030000000001	4	4	5	445	loyal customers
14005	10	5	2874.7200000000003	5	4	5	545	champions
13546	13	3	626.99	4	3	3	433	potential loyalists
13070	193	1	228.8	1	1	1	111	hibernating
16520	187	3	710.8599999999999	1	3	3	133	at risk
16175	95	4	1037.59	2	4	4	244	at risk
16933	2	5	530.0800000000002	5	4	3	543	champions
14375	186	1	257.67999999999995	1	1	2	112	hibernating
16097	241	1	185.05	1	1	1	111	hibernating
12999	197	3	455.87999999999994	1	3	2	132	at risk
14500	89	3	356.85	2	3	2	232	at risk
12596	52	2	618.27	3	2	3	323	about to sleep
14844	64	4	3189.8100000000004	3	4	5	345	loyal customers
17120	234	1	307.46	1	1	2	112	hibernating
14199	219	1	185.39999999999998	1	1	1	111	hibernating
12590	191	3	9861.380000000005	1	3	5	135	at risk
15775	246	1	104.9	1	1	1	111	hibernating
16550	109	7	1720.64	2	5	4	254	can not loose
13485	234	1	454.24	1	1	2	112	hibernating
15668	218	1	76.32000000000001	1	1	1	111	hibernating
14920	213	2	977.77	1	2	4	124	hibernating
18043	25	2	243.05000000000007	4	2	2	422	potential loyalists
17483	66	3	414.04	3	3	2	332	need attention
14105	86	2	1260.3300000000002	2	2	4	224	hibernating
16244	212	1	466.12	1	1	3	113	hibernating
16763	186	2	594.9000000000001	1	2	3	123	hibernating
12380	22	5	2720.56	4	4	5	445	loyal customers
14340	219	1	134.7	1	1	1	111	hibernating
14288	213	2	413.85	1	2	2	122	hibernating
13892	27	4	632.97	4	4	3	443	loyal customers
16325	45	5	510.53999999999996	3	4	3	343	loyal customers
17615	131	3	329.6	2	3	2	232	at risk
16320	173	2	1038.4600000000003	1	2	4	124	hibernating
15081	23	5	376.2	4	4	2	442	loyal customers
17176	202	1	306.13	1	1	2	112	hibernating
13122	95	2	922.3900000000002	2	2	4	224	hibernating
15985	124	3	1037.42	2	3	4	234	at risk
17469	17	6	1843.0600000000004	4	4	4	444	loyal customers
13131	24	4	1039.3	4	4	4	444	loyal customers
15063	214	1	370.79999999999995	1	1	2	112	hibernating
15402	149	2	626.77	2	2	3	223	hibernating
15969	3	4	582.9000000000001	5	4	3	543	champions
16454	45	3	-8.15	3	3	1	331	need attention
15745	9	6	1071.24	5	4	4	544	champions
15436	13	3	1122.5299999999997	4	3	4	434	potential loyalists
17550	198	3	267.15999999999997	1	3	2	132	at risk
16323	197	1	207.50000000000003	1	1	1	111	hibernating
14981	247	1	102.11999999999998	1	1	1	111	hibernating
15119	246	1	266.4	1	1	2	112	hibernating
18242	73	4	2232.49	2	4	5	245	at risk
15561	12	5	722.74	5	4	3	543	champions
17970	212	1	582.5899999999999	1	1	3	113	hibernating
15163	19	2	304.47	4	2	2	422	potential loyalists
16849	187	1	124.57	1	1	1	111	hibernating
17930	36	5	1740.48	3	4	4	344	loyal customers
14173	11	4	450.84000000000003	5	4	2	542	champions
12592	93	2	437.6	2	2	2	222	hibernating
14277	16	4	3957.000000000002	4	4	5	445	loyal customers
13972	71	2	190.25000000000003	2	2	1	221	hibernating
17900	165	4	14.999999999999993	2	4	1	241	at risk
17987	186	1	198.57	1	1	1	111	hibernating
15237	2	4	1412.3200000000004	5	4	4	544	champions
16483	193	1	139.35000000000002	1	1	1	111	hibernating
16872	78	3	680.02	2	3	3	233	at risk
14038	79	4	1554.48	2	4	4	244	at risk
15491	96	7	3090.85	2	5	5	255	can not loose
13762	205	2	5.6843418860808015E-14	1	2	1	121	hibernating
16529	191	1	455.25	1	1	2	112	hibernating
14681	72	3	498.95	2	3	3	233	at risk
14921	31	2	1316.0700000000002	4	2	4	424	potential loyalists
12535	92	2	716.3500000000001	2	2	3	223	hibernating
15609	183	2	270.03000000000003	1	2	2	122	hibernating
14619	240	2	379.50999999999993	1	2	2	122	hibernating
13120	239	1	30.599999999999998	1	1	1	111	hibernating
17320	101	2	749.7	2	2	3	223	hibernating
12787	10	3	463.65999999999997	5	3	3	533	potential loyalists
16038	8	4	454.3299999999999	5	4	2	542	champions
13283	60	2	93.66	3	2	1	321	about to sleep
16107	18	7	3204.1600000000003	4	5	5	455	loyal customers
13647	10	5	1670.22	5	4	4	544	champions
13135	197	1	3096.0	1	1	5	115	hibernating
13562	82	3	1799.33	2	3	4	234	at risk
16399	20	2	408.57000000000005	4	2	2	422	potential loyalists
18150	33	3	566.5799999999999	3	3	3	333	need attention
13427	20	3	582.6	4	3	3	433	potential loyalists
15252	37	2	740.78	3	2	3	323	about to sleep
13138	23	5	769.1600000000001	4	4	3	443	loyal customers
18064	134	2	814.0	2	2	3	223	hibernating
17245	205	1	171.45	1	1	1	111	hibernating
18018	109	2	122.13999999999999	2	2	1	221	hibernating
14912	17	3	841.52	4	3	3	433	potential loyalists
14246	111	3	1474.0600000000002	2	3	4	234	at risk
16319	218	1	404.40000000000003	1	1	2	112	hibernating
13320	71	6	1491.6999999999998	2	4	4	244	at risk
16963	188	1	110.55000000000001	1	1	1	111	hibernating
13508	244	1	110.97	1	1	1	111	hibernating
16008	24	3	478.78000000000003	4	3	3	433	potential loyalists
13435	6	9	3794.4900000000002	5	5	5	555	champions
16298	23	3	598.2	4	3	3	433	potential loyalists
18248	114	4	783.02	2	4	3	243	at risk
12863	53	2	504.20000000000005	3	2	3	323	about to sleep
14905	155	3	599.9	2	3	3	233	at risk
16750	45	5	623.9300000000001	3	4	3	343	loyal customers
15862	9	3	478.65	5	3	3	533	potential loyalists
12710	97	4	1130.5700000000002	2	4	4	244	at risk
18287	43	3	1837.2799999999997	3	3	4	334	need attention
16239	57	3	372.9	3	3	2	332	need attention
13748	96	4	744.25	2	4	3	243	at risk
16633	18	7	2878.15	4	5	5	455	loyal customers
17115	9	5	806.9000000000002	5	4	3	543	champions
16610	220	1	75.66	1	1	1	111	hibernating
16990	219	1	179.0	1	1	1	111	hibernating
14421	58	2	813.1099999999999	3	2	3	323	about to sleep
12363	110	2	552.0	2	2	3	223	hibernating
16587	233	1	225.14999999999995	1	1	1	111	hibernating
13976	207	1	357.9800000000001	1	1	2	112	hibernating
12580	247	1	415.7	1	1	2	112	hibernating
15907	4	3	967.4499999999998	5	3	4	534	potential loyalists
15414	10	3	774.8999999999999	5	3	3	533	potential loyalists
13203	10	4	869.46	5	4	3	543	champions
12769	239	1	1143.6000000000001	1	1	4	114	hibernating
16823	228	1	358.37999999999994	1	1	2	112	hibernating
16131	52	6	3506.54	3	4	5	345	loyal customers
15042	200	1	135.93	1	1	1	111	hibernating
17531	121	2	293.45000000000005	2	2	2	222	hibernating
18072	156	2	0.0	2	2	1	221	hibernating
13952	212	3	3246.0899999999997	1	3	5	135	at risk
16357	34	3	658.8799999999999	3	3	3	333	need attention
14583	6	5	1052.55	5	4	4	544	champions
13339	201	1	860.1200000000002	1	1	3	113	hibernating
12429	10	3	2468.9	5	3	5	535	potential loyalists
16624	81	2	810.5699999999999	2	2	3	223	hibernating
12790	193	1	324.9200000000001	1	1	2	112	hibernating
17015	29	3	1842.56	4	3	4	434	potential loyalists
17631	2	3	528.33	5	3	3	533	potential loyalists
18241	10	18	2058.09	5	5	5	555	champions
13723	218	1	199.85000000000002	1	1	1	111	hibernating
14593	22	3	617.99	4	3	3	433	potential loyalists
16647	170	2	214.06	2	2	1	221	hibernating
14022	226	1	440.0	1	1	2	112	hibernating
14655	4	5	1930.1500000000003	5	4	4	544	champions
16756	215	1	239.4	1	1	2	112	hibernating
12649	108	3	623.51	2	3	3	233	at risk
14883	19	7	756.64	4	5	3	453	loyal customers
13308	23	4	1367.6100000000001	4	4	4	444	loyal customers
14264	155	2	333.97	2	2	2	222	hibernating
17345	16	4	537.74	4	4	3	443	loyal customers
14998	171	2	429.87	1	2	2	122	hibernating
16099	51	3	731.9	3	3	3	333	need attention
12886	68	3	1351.0900000000001	2	3	4	234	at risk
12876	58	2	2218.0200000000004	3	2	5	325	about to sleep
17827	6	2	723.6600000000001	5	2	3	523	potential loyalists
16139	19	3	635.4100000000001	4	3	3	433	potential loyalists
16947	236	1	406.48000000000013	1	1	2	112	hibernating
13885	190	2	506.80000000000007	1	2	3	123	hibernating
14463	99	3	529.62	2	3	3	233	at risk
14326	235	2	166.85	1	2	1	121	hibernating
16659	190	1	39.12	1	1	1	111	hibernating
16193	237	1	314.45	1	1	2	112	hibernating
13711	219	2	252.06	1	2	2	122	hibernating
14393	219	1	67.94999999999999	1	1	1	111	hibernating
14705	199	1	179.0	1	1	1	111	hibernating
17928	46	2	212.54000000000002	3	2	1	321	about to sleep
13867	32	3	1015.29	4	3	4	434	potential loyalists
15976	166	2	430.93999999999994	2	2	2	222	hibernating
17764	51	2	818.8199999999999	3	2	3	323	about to sleep
17190	59	3	249.74	3	3	2	332	need attention
14241	184	1	213.70000000000002	1	1	1	111	hibernating
17893	226	1	112.25000000000004	1	1	1	111	hibernating
17489	59	2	376.64000000000004	3	2	2	322	about to sleep
16076	4	11	2173.53	5	5	5	555	champions
17718	233	1	139.35	1	1	1	111	hibernating
13492	137	3	1269.8399999999997	2	3	4	234	at risk
15314	200	1	327.97	1	1	2	112	hibernating
16184	65	7	1155.54	3	5	4	354	loyal customers
15152	10	16	4684.240000000002	5	5	5	555	champions
18036	33	3	405.62	3	3	2	332	need attention
17898	86	2	152.05999999999997	2	2	1	221	hibernating
13572	206	1	1384.25	1	1	4	114	hibernating
15124	23	2	184.19	4	2	1	421	potential loyalists
14700	33	3	2235.3	3	3	5	335	need attention
15147	219	2	608.65	1	2	3	123	hibernating
17051	195	1	247.14	1	1	2	112	hibernating
14561	76	3	1080.7599999999998	2	3	4	234	at risk
17505	162	2	1145.8400000000001	2	2	4	224	hibernating
12694	71	2	869.6699999999998	2	2	3	223	hibernating
14286	24	5	4595.8099999999995	4	4	5	445	loyal customers
17734	54	3	700.63	3	3	3	333	need attention
16682	5	5	1027.9999999999998	5	4	4	544	champions
13772	34	3	1132.1299999999999	3	3	4	334	need attention
12733	235	1	383.95	1	1	2	112	hibernating
14198	5	7	663.4999999999998	5	5	3	553	champions
14853	9	3	463.05	5	3	3	533	potential loyalists
18048	204	2	172.29000000000002	1	2	1	121	hibernating
14453	191	1	119.93000000000002	1	1	1	111	hibernating
16697	242	1	112.75000000000001	1	1	1	111	hibernating
14148	234	1	157.2	1	1	1	111	hibernating
13835	26	4	834.5700000000002	4	4	3	443	loyal customers
16440	8	5	3640.67	5	4	5	545	champions
14837	90	5	1641.1999999999998	2	4	4	244	at risk
15599	27	2	761.74	4	2	3	423	potential loyalists
15048	66	4	281.87	3	4	2	342	loyal customers
13417	5	2	640.83	5	2	3	523	potential loyalists
13482	233	1	184.64	1	1	1	111	hibernating
14691	31	5	2114.33	4	4	5	445	loyal customers
17704	169	2	885.19	2	2	3	223	hibernating
16457	219	1	208.36	1	1	1	111	hibernating
13003	106	3	149.05	2	3	1	231	at risk
16448	199	1	188.89	1	1	1	111	hibernating
17026	186	1	121.67999999999999	1	1	1	111	hibernating
14482	19	6	2068.1499999999996	4	4	5	445	loyal customers
13544	40	2	291.4100000000001	3	2	2	322	about to sleep
16644	178	2	833.7799999999997	1	2	3	123	hibernating
16690	44	3	208.63000000000002	3	3	1	331	need attention
12353	205	1	89.0	1	1	1	111	hibernating
17124	186	1	298.89000000000004	1	1	2	112	hibernating
14963	10	5	1487.7999999999997	5	4	4	544	champions
17410	17	5	1214.72	4	4	4	444	loyal customers
14353	216	1	90.6	1	1	1	111	hibernating
12674	12	7	1919.31	5	5	4	554	champions
14896	205	1	211.54999999999998	1	1	1	111	hibernating
14819	65	2	272.07	3	2	2	322	about to sleep
14132	3	12	3580.1299999999997	5	5	5	555	champions
15655	234	2	511.31999999999994	1	2	3	123	hibernating
16348	33	7	1469.4500000000005	3	5	4	354	loyal customers
14948	24	7	1066.57	4	5	4	454	loyal customers
14689	209	1	112.80000000000001	1	1	1	111	hibernating
13740	241	1	350.75	1	1	2	112	hibernating
12976	212	1	738.6	1	1	3	113	hibernating
15705	202	1	143.10000000000002	1	1	1	111	hibernating
18160	58	2	638.0600000000002	3	2	3	323	about to sleep
